year,institution,patient_status,sex,value,footnote_marker
1896,Oslo,Mania,Kv.,1,NA
1896,Oslo,Mania,Md.,NA,NA
1896,Oslo,Melancholia,Kv.,1,NA
1896,Oslo,Melancholia,Md.,NA,NA
1896,Oslo,Paralysis generalis,Kv.,NA,NA
1896,Oslo,Paralysis generalis,Md.,NA,NA
1896,Oslo,Paranoia,Kv.,NA,NA
1896,Oslo,Paranoia,Md.,NA,NA
1896,Oslo,Til observasjon,Kv.,NA,NA
1896,Oslo,Til observasjon,Md.,NA,NA
1896,Oslo,Vitia organica cerebri,Kv.,NA,NA
1896,Oslo,Vitia organica cerebri,Md.,NA,NA
1896,Rosenberg,Alcoholismus,Kv.,NA,NA
1896,Rosenberg,Alcoholismus,Md.,NA,NA
1896,Rosenberg,Amentia,Kv.,2,NA
1896,Rosenberg,Amentia,Md.,2,NA
1896,Rosenberg,Dementia,Kv.,NA,NA
1896,Rosenberg,Dementia,Md.,11,NA
1896,Rosenberg,Idiotia,Kv.,NA,NA
1896,Rosenberg,Idiotia,Md.,NA,NA
1896,Rosenberg,Insania - degenerativa,Kv.,1,NA
1896,Rosenberg,Insania - degenerativa,Md.,2,NA
1896,Rosenberg,Insania - epileptica,Kv.,NA,NA
1896,Rosenberg,Insania - epileptica,Md.,1,NA
1896,Rosenberg,Insania - hypochondrica,Kv.,NA,NA
1896,Rosenberg,Insania - hypochondrica,Md.,NA,NA
1896,Rosenberg,Insania - hysterica,Kv.,1,NA
1896,Rosenberg,Insania - hysterica,Md.,NA,NA
1896,Rosenberg,Insania - periodica,Kv.,NA,NA
1896,Rosenberg,Insania - periodica,Md.,NA,NA
1896,Rosenberg,Mania,Kv.,NA,NA
1896,Rosenberg,Mania,Md.,2,NA
1896,Rosenberg,Melancholia,Kv.,NA,NA
1896,Rosenberg,Melancholia,Md.,NA,NA
1896,Rosenberg,Paralysis generalis,Kv.,NA,NA
1896,Rosenberg,Paralysis generalis,Md.,NA,NA
1896,Rosenberg,Paranoia,Kv.,3,NA
1896,Rosenberg,Paranoia,Md.,NA,NA
1896,Rosenberg,Til observasjon,Kv.,NA,NA
1896,Rosenberg,Til observasjon,Md.,NA,NA
1896,Rosenberg,Vitia organica cerebri,Kv.,NA,NA
1896,Rosenberg,Vitia organica cerebri,Md.,NA,NA
1896,Rotvoll,Alcoholismus,Kv.,NA,NA
1896,Rotvoll,Alcoholismus,Md.,NA,NA
1896,Rotvoll,Amentia,Kv.,14,NA
1896,Rotvoll,Amentia,Md.,6,NA
1896,Rotvoll,Dementia,Kv.,10,NA
1896,Rotvoll,Dementia,Md.,16,NA
1896,Rotvoll,Idiotia,Kv.,NA,NA
1896,Rotvoll,Idiotia,Md.,1,NA
1896,Rotvoll,Insania - degenerativa,Kv.,NA,NA
1896,Rotvoll,Insania - degenerativa,Md.,NA,NA
1896,Rotvoll,Insania - epileptica,Kv.,1,NA
1896,Rotvoll,Insania - epileptica,Md.,1,NA
1896,Rotvoll,Insania - hypochondrica,Kv.,NA,NA
1896,Rotvoll,Insania - hypochondrica,Md.,NA,NA
1896,Rotvoll,Insania - hysterica,Kv.,3,NA
1896,Rotvoll,Insania - hysterica,Md.,NA,NA
1896,Rotvoll,Insania - periodica,Kv.,8,NA
1896,Rotvoll,Insania - periodica,Md.,6,NA
1896,Rotvoll,Mania,Kv.,9,NA
1896,Rotvoll,Mania,Md.,9,NA
1896,Rotvoll,Melancholia,Kv.,24,NA
1896,Rotvoll,Melancholia,Md.,19,NA
1896,Rotvoll,Paralysis generalis,Kv.,1,NA
1896,Rotvoll,Paralysis generalis,Md.,3,NA
1896,Rotvoll,Paranoia,Kv.,5,NA
1896,Rotvoll,Paranoia,Md.,10,NA
1896,Rotvoll,Til observasjon,Kv.,1,NA
1896,Rotvoll,Til observasjon,Md.,5,NA
1896,Rotvoll,Vitia organica cerebri,Kv.,NA,NA
1896,Rotvoll,Vitia organica cerebri,Md.,NA,NA
1896,Trondhjem,Alcoholismus,Kv.,NA,NA
1896,Trondhjem,Alcoholismus,Md.,NA,NA
1896,Trondhjem,Amentia,Kv.,1,NA
1896,Trondhjem,Amentia,Md.,NA,NA
1896,Trondhjem,Dementia,Kv.,2,NA
1896,Trondhjem,Dementia,Md.,1,NA
1896,Trondhjem,Idiotia,Kv.,1,NA
1896,Trondhjem,Idiotia,Md.,NA,NA
1896,Trondhjem,Insania - degenerativa,Kv.,NA,NA
1896,Trondhjem,Insania - degenerativa,Md.,NA,NA
1896,Trondhjem,Insania - epileptica,Kv.,1,NA
1896,Trondhjem,Insania - epileptica,Md.,NA,NA
1896,Trondhjem,Insania - hypochondrica,Kv.,NA,NA
1896,Trondhjem,Insania - hypochondrica,Md.,1,NA
1896,Trondhjem,Insania - hysterica,Kv.,NA,NA
1896,Trondhjem,Insania - hysterica,Md.,NA,NA
1896,Trondhjem,Insania - periodica,Kv.,NA,NA
1896,Trondhjem,Insania - periodica,Md.,2,NA
1896,Trondhjem,Mania,Kv.,NA,NA
1896,Trondhjem,Mania,Md.,1,NA
1896,Trondhjem,Melancholia,Kv.,4,NA
1896,Trondhjem,Melancholia,Md.,5,NA
1896,Trondhjem,Paralysis generalis,Kv.,NA,NA
1896,Trondhjem,Paralysis generalis,Md.,1,NA
1896,Trondhjem,Paranoia,Kv.,NA,NA
1896,Trondhjem,Paranoia,Md.,NA,NA
1896,Trondhjem,Til observasjon,Kv.,NA,NA
1896,Trondhjem,Til observasjon,Md.,NA,NA
1896,Trondhjem,Vitia organica cerebri,Kv.,NA,NA
1896,Trondhjem,Vitia organica cerebri,Md.,NA,NA
1897,Eg,Alcoholismus,Kv.,NA,NA
1897,Eg,Alcoholismus,Md.,5,NA
1897,Eg,Amentia,Kv.,12,NA
1897,Eg,Amentia,Md.,7,NA
1897,Eg,Dementia,Kv.,8,NA
1897,Eg,Dementia,Md.,14,NA
1897,Eg,Idiotia,Kv.,NA,NA
1897,Eg,Idiotia,Md.,5,NA
1897,Eg,Insania - degenerativa,Kv.,3,NA
1897,Eg,Insania - degenerativa,Md.,10,NA
1897,Eg,Insania - epileptica,Kv.,NA,NA
1897,Eg,Insania - epileptica,Md.,NA,NA
1897,Eg,Insania - hypochondrica,Kv.,NA,NA
1897,Eg,Insania - hypochondrica,Md.,3,NA
1897,Eg,Insania - hysterica,Kv.,8,NA
1897,Eg,Insania - hysterica,Md.,NA,NA
1897,Eg,Insania - periodica,Kv.,4,NA
1897,Eg,Insania - periodica,Md.,8,NA
1897,Eg,Mania,Kv.,1,NA
1897,Eg,Mania,Md.,2,NA
1897,Eg,Melancholia,Kv.,16,NA
1897,Eg,Melancholia,Md.,5,NA
1897,Eg,Paralysis generalis,Kv.,2,NA
1897,Eg,Paralysis generalis,Md.,3,NA
1897,Eg,Paranoia,Kv.,13,NA
1897,Eg,Paranoia,Md.,14,NA
1897,Eg,Til observasjon,Kv.,NA,NA
1897,Eg,Til observasjon,Md.,3,NA
1897,Eg,Vitia organica cerebri,Kv.,NA,NA
1897,Eg,Vitia organica cerebri,Md.,1,NA
1897,Gaustad,Alcoholismus,Kv.,NA,NA
1897,Gaustad,Alcoholismus,Md.,11,NA
1897,Gaustad,Amentia,Kv.,NA,NA
1897,Gaustad,Amentia,Md.,NA,NA
1897,Gaustad,Dementia,Kv.,12,NA
1897,Gaustad,Dementia,Md.,34,NA
1897,Gaustad,Idiotia,Kv.,3,NA
1897,Gaustad,Idiotia,Md.,9,NA
1897,Gaustad,Insania - degenerativa,Kv.,NA,NA
1897,Gaustad,Insania - degenerativa,Md.,NA,NA
1897,Gaustad,Insania - epileptica,Kv.,NA,NA
1897,Gaustad,Insania - epileptica,Md.,5,NA
1897,Gaustad,Insania - hypochondrica,Kv.,NA,NA
1897,Gaustad,Insania - hypochondrica,Md.,2,NA
1897,Gaustad,Insania - hysterica,Kv.,23,NA
1897,Gaustad,Insania - hysterica,Md.,5,NA
1897,Gaustad,Insania - periodica,Kv.,NA,NA
1897,Gaustad,Insania - periodica,Md.,NA,NA
1897,Gaustad,Mania,Kv.,21,NA
1897,Gaustad,Mania,Md.,24,NA
1897,Gaustad,Melancholia,Kv.,22,NA
1897,Gaustad,Melancholia,Md.,11,NA
1897,Gaustad,Paralysis generalis,Kv.,1,NA
1897,Gaustad,Paralysis generalis,Md.,6,NA
1897,Gaustad,Paranoia,Kv.,5,NA
1897,Gaustad,Paranoia,Md.,6,NA
1897,Gaustad,Til observasjon,Kv.,NA,NA
1897,Gaustad,Til observasjon,Md.,6,NA
1897,Gaustad,Vitia organica cerebri,Kv.,NA,NA
1897,Gaustad,Vitia organica cerebri,Md.,NA,NA
1897,Kriminalasylet,Alcoholismus,Kv.,NA,NA
1897,Kriminalasylet,Alcoholismus,Md.,NA,NA
1897,Kriminalasylet,Amentia,Kv.,NA,NA
1897,Kriminalasylet,Amentia,Md.,NA,NA
1897,Kriminalasylet,Dementia,Kv.,NA,NA
1897,Kriminalasylet,Dementia,Md.,NA,NA
1897,Kriminalasylet,Idiotia,Kv.,NA,NA
1897,Kriminalasylet,Idiotia,Md.,NA,NA
1897,Kriminalasylet,Insania - degenerativa,Kv.,1,NA
1897,Kriminalasylet,Insania - degenerativa,Md.,NA,NA
1897,Kriminalasylet,Insania - epileptica,Kv.,1,NA
1897,Kriminalasylet,Insania - epileptica,Md.,NA,NA
1897,Kriminalasylet,Insania - hypochondrica,Kv.,NA,NA
1897,Kriminalasylet,Insania - hypochondrica,Md.,NA,NA
1897,Kriminalasylet,Insania - hysterica,Kv.,NA,NA
1897,Kriminalasylet,Insania - hysterica,Md.,NA,NA
1897,Kriminalasylet,Insania - periodica,Kv.,NA,NA
1897,Kriminalasylet,Insania - periodica,Md.,NA,NA
1897,Kriminalasylet,Mania,Kv.,NA,NA
1897,Kriminalasylet,Mania,Md.,NA,NA
1897,Kriminalasylet,Melancholia,Kv.,NA,NA
1897,Kriminalasylet,Melancholia,Md.,NA,NA
1897,Kriminalasylet,Paralysis generalis,Kv.,NA,NA
1897,Kriminalasylet,Paralysis generalis,Md.,NA,NA
1897,Kriminalasylet,Paranoia,Kv.,2,NA
1897,Kriminalasylet,Paranoia,Md.,NA,NA
1897,Kriminalasylet,Til observasjon,Kv.,NA,NA
1897,Kriminalasylet,Til observasjon,Md.,NA,NA
1897,Kriminalasylet,Vitia organica cerebri,Kv.,NA,NA
1897,Kriminalasylet,Vitia organica cerebri,Md.,NA,NA
1897,Kristiania,Alcoholismus,Kv.,NA,NA
1897,Kristiania,Alcoholismus,Md.,NA,NA
1897,Kristiania,Amentia,Kv.,3,NA
1897,Kristiania,Amentia,Md.,4,NA
1897,Kristiania,Dementia,Kv.,2,NA
1897,Kristiania,Dementia,Md.,3,NA
1897,Kristiania,Idiotia,Kv.,NA,NA
1897,Kristiania,Idiotia,Md.,1,NA
1897,Kristiania,Insania - degenerativa,Kv.,6,NA
1897,Kristiania,Insania - degenerativa,Md.,10,NA
1897,Kristiania,Insania - epileptica,Kv.,1,NA
1897,Kristiania,Insania - epileptica,Md.,2,NA
1897,Kristiania,Insania - hypochondrica,Kv.,NA,NA
1897,Kristiania,Insania - hypochondrica,Md.,NA,NA
1897,Kristiania,Insania - hysterica,Kv.,1,NA
1897,Kristiania,Insania - hysterica,Md.,NA,NA
1897,Kristiania,Insania - periodica,Kv.,1,NA
1897,Kristiania,Insania - periodica,Md.,3,NA
1897,Kristiania,Mania,Kv.,1,NA
1897,Kristiania,Mania,Md.,NA,NA
1897,Kristiania,Melancholia,Kv.,2,NA
1897,Kristiania,Melancholia,Md.,2,NA
1897,Kristiania,Paralysis generalis,Kv.,NA,NA
1897,Kristiania,Paralysis generalis,Md.,3,NA
1897,Kristiania,Paranoia,Kv.,NA,NA
1897,Kristiania,Paranoia,Md.,4,NA
1897,Kristiania,Til observasjon,Kv.,1,NA
1897,Kristiania,Til observasjon,Md.,3,NA
1897,Kristiania,Vitia organica cerebri,Kv.,NA,NA
1897,Kristiania,Vitia organica cerebri,Md.,1,NA
1897,Kristiansand,Alcoholismus,Kv.,NA,NA
1897,Kristiansand,Alcoholismus,Md.,NA,NA
1897,Kristiansand,Amentia,Kv.,NA,NA
1897,Kristiansand,Amentia,Md.,NA,NA
1897,Kristiansand,Dementia,Kv.,NA,NA
1897,Kristiansand,Dementia,Md.,2,NA
1897,Kristiansand,Idiotia,Kv.,NA,NA
1897,Kristiansand,Idiotia,Md.,NA,NA
1897,Kristiansand,Insania - degenerativa,Kv.,NA,NA
1897,Kristiansand,Insania - degenerativa,Md.,NA,NA
1897,Kristiansand,Insania - epileptica,Kv.,NA,NA
1897,Kristiansand,Insania - epileptica,Md.,NA,NA
1897,Kristiansand,Insania - hypochondrica,Kv.,NA,NA
1897,Kristiansand,Insania - hypochondrica,Md.,NA,NA
1897,Kristiansand,Insania - hysterica,Kv.,NA,NA
1897,Kristiansand,Insania - hysterica,Md.,NA,NA
1897,Kristiansand,Insania - periodica,Kv.,NA,NA
1897,Kristiansand,Insania - periodica,Md.,NA,NA
1897,Kristiansand,Mania,Kv.,NA,NA
1897,Kristiansand,Mania,Md.,NA,NA
1897,Kristiansand,Melancholia,Kv.,NA,NA
1897,Kristiansand,Melancholia,Md.,NA,NA
1897,Kristiansand,Paralysis generalis,Kv.,NA,NA
1897,Kristiansand,Paralysis generalis,Md.,NA,NA
1897,Kristiansand,Paranoia,Kv.,NA,NA
1897,Kristiansand,Paranoia,Md.,NA,NA
1897,Kristiansand,Til observasjon,Kv.,NA,NA
1897,Kristiansand,Til observasjon,Md.,NA,NA
1897,Kristiansand,Vitia organica cerebri,Kv.,NA,NA
1897,Kristiansand,Vitia organica cerebri,Md.,NA,NA
1897,Møllendal,Alcoholismus,Kv.,NA,NA
1897,Møllendal,Alcoholismus,Md.,2,NA
1897,Møllendal,Amentia,Kv.,NA,NA
1897,Møllendal,Amentia,Md.,NA,NA
1897,Møllendal,Dementia,Kv.,1,NA
1897,Møllendal,Dementia,Md.,12,NA
1897,Møllendal,Idiotia,Kv.,NA,NA
1897,Møllendal,Idiotia,Md.,1,NA
1897,Møllendal,Insania - degenerativa,Kv.,NA,NA
1897,Møllendal,Insania - degenerativa,Md.,NA,NA
1897,Møllendal,Insania - epileptica,Kv.,NA,NA
1897,Møllendal,Insania - epileptica,Md.,NA,NA
1897,Møllendal,Insania - hypochondrica,Kv.,NA,NA
1897,Møllendal,Insania - hypochondrica,Md.,NA,NA
1897,Møllendal,Insania - hysterica,Kv.,1,NA
1897,Møllendal,Insania - hysterica,Md.,2,NA
1897,Møllendal,Insania - periodica,Kv.,NA,NA
1897,Møllendal,Insania - periodica,Md.,NA,NA
1897,Møllendal,Mania,Kv.,1,NA
1897,Møllendal,Mania,Md.,2,NA
1897,Møllendal,Melancholia,Kv.,NA,NA
1897,Møllendal,Melancholia,Md.,NA,NA
1897,Møllendal,Paralysis generalis,Kv.,NA,NA
1897,Møllendal,Paralysis generalis,Md.,NA,NA
1897,Møllendal,Paranoia,Kv.,NA,NA
1897,Møllendal,Paranoia,Md.,NA,NA
1897,Møllendal,Til observasjon,Kv.,NA,NA
1897,Møllendal,Til observasjon,Md.,NA,NA
1897,Møllendal,Vitia organica cerebri,Kv.,NA,NA
1897,Møllendal,Vitia organica cerebri,Md.,NA,NA
1897,Neevengården,Alcoholismus,Kv.,NA,NA
1897,Neevengården,Alcoholismus,Md.,3,NA
1897,Neevengården,Amentia,Kv.,21,NA
1897,Neevengården,Amentia,Md.,11,NA
1897,Neevengården,Dementia,Kv.,14,NA
1897,Neevengården,Dementia,Md.,15,NA
1897,Neevengården,Idiotia,Kv.,NA,NA
1897,Neevengården,Idiotia,Md.,1,NA
1897,Neevengården,Insania - degenerativa,Kv.,NA,NA
1897,Neevengården,Insania - degenerativa,Md.,2,NA
1897,Neevengården,Insania - epileptica,Kv.,NA,NA
1897,Neevengården,Insania - epileptica,Md.,4,NA
1897,Neevengården,Insania - hypochondrica,Kv.,NA,NA
1897,Neevengården,Insania - hypochondrica,Md.,NA,NA
1897,Neevengården,Insania - hysterica,Kv.,3,NA
1897,Neevengården,Insania - hysterica,Md.,NA,NA
1897,Neevengården,Insania - periodica,Kv.,7,NA
1897,Neevengården,Insania - periodica,Md.,5,NA
1897,Neevengården,Mania,Kv.,1,NA
1897,Neevengården,Mania,Md.,1,NA
1897,Neevengården,Melancholia,Kv.,6,NA
1897,Neevengården,Melancholia,Md.,8,NA
1897,Neevengården,Paralysis generalis,Kv.,NA,NA
1897,Neevengården,Paralysis generalis,Md.,2,NA
1897,Neevengården,Paranoia,Kv.,2,NA
1897,Neevengården,Paranoia,Md.,3,NA
1897,Neevengården,Til observasjon,Kv.,NA,NA
1897,Neevengården,Til observasjon,Md.,1,NA
1897,Neevengården,Vitia organica cerebri,Kv.,NA,NA
1897,Neevengården,Vitia organica cerebri,Md.,1,NA
1897,Oslo,Alcoholismus,Kv.,NA,NA
1897,Oslo,Alcoholismus,Md.,NA,NA
1897,Oslo,Amentia,Kv.,NA,NA
1897,Oslo,Amentia,Md.,NA,NA
1897,Oslo,Dementia,Kv.,1,NA
1897,Oslo,Dementia,Md.,NA,NA
1897,Oslo,Idiotia,Kv.,NA,NA
1897,Oslo,Idiotia,Md.,NA,NA
1897,Oslo,Insania - degenerativa,Kv.,NA,NA
1897,Oslo,Insania - degenerativa,Md.,NA,NA
1897,Oslo,Insania - epileptica,Kv.,NA,NA
1897,Oslo,Insania - epileptica,Md.,NA,NA
1897,Oslo,Insania - hypochondrica,Kv.,NA,NA
1897,Oslo,Insania - hypochondrica,Md.,NA,NA
1897,Oslo,Insania - hysterica,Kv.,1,NA
1897,Oslo,Insania - hysterica,Md.,NA,NA
1897,Oslo,Insania - periodica,Kv.,NA,NA
1897,Oslo,Insania - periodica,Md.,NA,NA
1897,Oslo,Mania,Kv.,1,NA
1897,Oslo,Mania,Md.,NA,NA
1897,Oslo,Melancholia,Kv.,1,NA
1897,Oslo,Melancholia,Md.,NA,NA
1897,Oslo,Paralysis generalis,Kv.,NA,NA
1897,Oslo,Paralysis generalis,Md.,NA,NA
1897,Oslo,Paranoia,Kv.,NA,NA
1897,Oslo,Paranoia,Md.,NA,NA
1897,Oslo,Til observasjon,Kv.,NA,NA
1897,Oslo,Til observasjon,Md.,NA,NA
1897,Oslo,Vitia organica cerebri,Kv.,NA,NA
1897,Oslo,Vitia organica cerebri,Md.,NA,NA
1897,Rosenberg,Alcoholismus,Kv.,NA,NA
1897,Rosenberg,Alcoholismus,Md.,NA,NA
1897,Rosenberg,Amentia,Kv.,NA,NA
1897,Rosenberg,Amentia,Md.,2,NA
1897,Rosenberg,Dementia,Kv.,4,NA
1897,Rosenberg,Dementia,Md.,8,NA
1897,Rosenberg,Idiotia,Kv.,NA,NA
1897,Rosenberg,Idiotia,Md.,1,NA
1897,Rosenberg,Insania - degenerativa,Kv.,NA,NA
1897,Rosenberg,Insania - degenerativa,Md.,4,NA
1897,Rosenberg,Insania - epileptica,Kv.,NA,NA
1897,Rosenberg,Insania - epileptica,Md.,1,NA
1897,Rosenberg,Insania - hypochondrica,Kv.,NA,NA
1897,Rosenberg,Insania - hypochondrica,Md.,NA,NA
1897,Rosenberg,Insania - hysterica,Kv.,NA,NA
1897,Rosenberg,Insania - hysterica,Md.,NA,NA
1897,Rosenberg,Insania - periodica,Kv.,NA,NA
1897,Rosenberg,Insania - periodica,Md.,1,NA
1897,Rosenberg,Mania,Kv.,2,NA
1897,Rosenberg,Mania,Md.,NA,NA
1897,Rosenberg,Melancholia,Kv.,NA,NA
1897,Rosenberg,Melancholia,Md.,1,NA
1897,Rosenberg,Paralysis generalis,Kv.,NA,NA
1897,Rosenberg,Paralysis generalis,Md.,NA,NA
1897,Rosenberg,Paranoia,Kv.,NA,NA
1897,Rosenberg,Paranoia,Md.,2,NA
1897,Rosenberg,Til observasjon,Kv.,NA,NA
1897,Rosenberg,Til observasjon,Md.,NA,NA
1897,Rosenberg,Vitia organica cerebri,Kv.,NA,NA
1897,Rosenberg,Vitia organica cerebri,Md.,NA,NA
1897,Rotvoll,Alcoholismus,Kv.,NA,NA
1897,Rotvoll,Alcoholismus,Md.,NA,NA
1897,Rotvoll,Amentia,Kv.,15,NA
1897,Rotvoll,Amentia,Md.,5,NA
1897,Rotvoll,Dementia,Kv.,11,NA
1897,Rotvoll,Dementia,Md.,18,NA
1897,Rotvoll,Idiotia,Kv.,NA,NA
1897,Rotvoll,Idiotia,Md.,1,NA
1897,Rotvoll,Insania - degenerativa,Kv.,4,NA
1897,Rotvoll,Insania - degenerativa,Md.,4,NA
1897,Rotvoll,Insania - epileptica,Kv.,NA,NA
1897,Rotvoll,Insania - epileptica,Md.,NA,NA
1897,Rotvoll,Insania - hypochondrica,Kv.,NA,NA
1897,Rotvoll,Insania - hypochondrica,Md.,NA,NA
1897,Rotvoll,Insania - hysterica,Kv.,4,NA
1897,Rotvoll,Insania - hysterica,Md.,NA,NA
1897,Rotvoll,Insania - periodica,Kv.,8,NA
1897,Rotvoll,Insania - periodica,Md.,6,NA
1897,Rotvoll,Mania,Kv.,11,NA
1897,Rotvoll,Mania,Md.,9,NA
1897,Rotvoll,Melancholia,Kv.,26,NA
1897,Rotvoll,Melancholia,Md.,21,NA
1897,Rotvoll,Paralysis generalis,Kv.,1,NA
1897,Rotvoll,Paralysis generalis,Md.,3,NA
1897,Rotvoll,Paranoia,Kv.,4,NA
1897,Rotvoll,Paranoia,Md.,11,NA
1897,Rotvoll,Til observasjon,Kv.,1,NA
1897,Rotvoll,Til observasjon,Md.,6,NA
1897,Rotvoll,Vitia organica cerebri,Kv.,NA,NA
1897,Rotvoll,Vitia organica cerebri,Md.,NA,NA
1897,Trondhjem,Alcoholismus,Kv.,NA,NA
1897,Trondhjem,Alcoholismus,Md.,NA,NA
1897,Trondhjem,Amentia,Kv.,1,NA
1897,Trondhjem,Amentia,Md.,NA,NA
1897,Trondhjem,Dementia,Kv.,2,NA
1897,Trondhjem,Dementia,Md.,2,NA
1897,Trondhjem,Idiotia,Kv.,NA,NA
1897,Trondhjem,Idiotia,Md.,NA,NA
1897,Trondhjem,Insania - degenerativa,Kv.,1,NA
1897,Trondhjem,Insania - degenerativa,Md.,3,NA
1897,Trondhjem,Insania - epileptica,Kv.,NA,NA
1897,Trondhjem,Insania - epileptica,Md.,NA,NA
1897,Trondhjem,Insania - hypochondrica,Kv.,NA,NA
1897,Trondhjem,Insania - hypochondrica,Md.,NA,NA
1897,Trondhjem,Insania - hysterica,Kv.,NA,NA
1897,Trondhjem,Insania - hysterica,Md.,NA,NA
1897,Trondhjem,Insania - periodica,Kv.,1,NA
1897,Trondhjem,Insania - periodica,Md.,2,NA
1897,Trondhjem,Mania,Kv.,NA,NA
1897,Trondhjem,Mania,Md.,NA,NA
1897,Trondhjem,Melancholia,Kv.,4,NA
1897,Trondhjem,Melancholia,Md.,5,NA
1897,Trondhjem,Paralysis generalis,Kv.,NA,NA
1897,Trondhjem,Paralysis generalis,Md.,NA,NA
1897,Trondhjem,Paranoia,Kv.,NA,NA
1897,Trondhjem,Paranoia,Md.,1,NA
1897,Trondhjem,Til observasjon,Kv.,NA,NA
1897,Trondhjem,Til observasjon,Md.,NA,NA
1897,Trondhjem,Vitia organica cerebri,Kv.,NA,NA
1897,Trondhjem,Vitia organica cerebri,Md.,NA,NA
1898,Eg,Alcoholismus,Kv.,NA,NA
1898,Eg,Alcoholismus,Md.,4,NA
1898,Eg,Amentia,Kv.,12,NA
1898,Eg,Amentia,Md.,9,NA
1898,Eg,Dementia,Kv.,9,NA
1898,Eg,Dementia,Md.,14,NA
1898,Eg,Idiotia,Kv.,NA,NA
1898,Eg,Idiotia,Md.,5,NA
1898,Eg,Insania - degenerativa,Kv.,5,NA
1898,Eg,Insania - degenerativa,Md.,7,NA
1898,Eg,Insania - epileptica,Kv.,NA,NA
1898,Eg,Insania - epileptica,Md.,1,NA
1898,Eg,Insania - hypochondrica,Kv.,NA,NA
1898,Eg,Insania - hypochondrica,Md.,3,NA
1898,Eg,Insania - hysterica,Kv.,8,NA
1898,Eg,Insania - hysterica,Md.,NA,NA
1898,Eg,Insania - periodica,Kv.,3,NA
1898,Eg,Insania - periodica,Md.,8,NA
1898,Eg,Mania,Kv.,3,NA
1898,Eg,Mania,Md.,NA,NA
1898,Eg,Melancholia,Kv.,20,NA
1898,Eg,Melancholia,Md.,7,NA
1898,Eg,Paralysis generalis,Kv.,NA,NA
1898,Eg,Paralysis generalis,Md.,3,NA
1898,Eg,Paranoia,Kv.,10,NA
1898,Eg,Paranoia,Md.,11,NA
1898,Eg,Til observasjon,Kv.,NA,NA
1898,Eg,Til observasjon,Md.,2,NA
1898,Eg,Vitia organica cerebri,Kv.,NA,NA
1898,Eg,Vitia organica cerebri,Md.,NA,NA
1898,Gaustad,Alcoholismus,Kv.,NA,NA
1898,Gaustad,Alcoholismus,Md.,7,NA
1898,Gaustad,Amentia,Kv.,NA,NA
1898,Gaustad,Amentia,Md.,NA,NA
1898,Gaustad,Dementia,Kv.,15,NA
1898,Gaustad,Dementia,Md.,26,NA
1898,Gaustad,Idiotia,Kv.,2,NA
1898,Gaustad,Idiotia,Md.,5,NA
1898,Gaustad,Insania - degenerativa,Kv.,NA,NA
1898,Gaustad,Insania - degenerativa,Md.,NA,NA
1898,Gaustad,Insania - epileptica,Kv.,NA,NA
1898,Gaustad,Insania - epileptica,Md.,3,NA
1898,Gaustad,Insania - hypochondrica,Kv.,1,NA
1898,Gaustad,Insania - hypochondrica,Md.,2,NA
1898,Gaustad,Insania - hysterica,Kv.,20,NA
1898,Gaustad,Insania - hysterica,Md.,3,NA
1898,Gaustad,Insania - periodica,Kv.,NA,NA
1898,Gaustad,Insania - periodica,Md.,NA,NA
1898,Gaustad,Mania,Kv.,26,NA
1898,Gaustad,Mania,Md.,25,NA
1898,Gaustad,Melancholia,Kv.,21,NA
1898,Gaustad,Melancholia,Md.,18,NA
1898,Gaustad,Paralysis generalis,Kv.,NA,NA
1898,Gaustad,Paralysis generalis,Md.,6,NA
1898,Gaustad,Paranoia,Kv.,3,NA
1898,Gaustad,Paranoia,Md.,4,NA
1898,Gaustad,Til observasjon,Kv.,NA,NA
1898,Gaustad,Til observasjon,Md.,5,NA
1898,Gaustad,Vitia organica cerebri,Kv.,1,NA
1898,Gaustad,Vitia organica cerebri,Md.,2,NA
1898,Kriminalasylet,Alcoholismus,Kv.,NA,NA
1898,Kriminalasylet,Alcoholismus,Md.,NA,NA
1898,Kriminalasylet,Amentia,Kv.,NA,NA
1898,Kriminalasylet,Amentia,Md.,NA,NA
1898,Kriminalasylet,Dementia,Kv.,NA,NA
1898,Kriminalasylet,Dementia,Md.,NA,NA
1898,Kriminalasylet,Idiotia,Kv.,NA,NA
1898,Kriminalasylet,Idiotia,Md.,NA,NA
1898,Kriminalasylet,Insania - degenerativa,Kv.,1,NA
1898,Kriminalasylet,Insania - degenerativa,Md.,NA,NA
1898,Kriminalasylet,Insania - epileptica,Kv.,1,NA
1898,Kriminalasylet,Insania - epileptica,Md.,NA,NA
1898,Kriminalasylet,Insania - hypochondrica,Kv.,NA,NA
1898,Kriminalasylet,Insania - hypochondrica,Md.,NA,NA
1898,Kriminalasylet,Insania - hysterica,Kv.,NA,NA
1898,Kriminalasylet,Insania - hysterica,Md.,NA,NA
1898,Kriminalasylet,Insania - periodica,Kv.,NA,NA
1898,Kriminalasylet,Insania - periodica,Md.,NA,NA
1898,Kriminalasylet,Mania,Kv.,NA,NA
1898,Kriminalasylet,Mania,Md.,NA,NA
1898,Kriminalasylet,Melancholia,Kv.,NA,NA
1898,Kriminalasylet,Melancholia,Md.,NA,NA
1898,Kriminalasylet,Paralysis generalis,Kv.,NA,NA
1898,Kriminalasylet,Paralysis generalis,Md.,NA,NA
